track_id,track_title,era_clean,era_rank,year,release_date_clean,line_index,line_text,vader_compound,vader_pos,vader_neu,vader_neg,roberta_label,roberta_pos,roberta_neu,roberta_neg,emotion_label,emotion_joy,emotion_anger,emotion_sadness,emotion_fear,emotion_disgust,emotion_surprise,emotion_neutral,entities,entity_count,persons_named
who_gon_stop_me_watch_the_throne,Who Gon Stop Me,Watch the Throne,7,2011,2011-08-08,30,"I wrote the verse that I hope'll hurt you (Yeah, yeah, let's go)",0.0,0.247,0.562,0.191,negative,0.0709,0.4239,0.5052,sadness,0.0329,0.16,0.4413,0.0819,0.1253,0.0209,0.1377,[],0,[]
who_gon_stop_me_watch_the_throne,Who Gon Stop Me,Watch the Throne,7,2011,2011-08-08,31,"Who gon' stop me, huh?",-0.296,0.0,0.645,0.355,neutral,0.099,0.6886,0.2124,anger,0.0038,0.8703,0.012,0.0585,0.0265,0.0098,0.0191,[],0,[]
who_gon_stop_me_watch_the_throne,Who Gon Stop Me,Watch the Throne,7,2011,2011-08-08,32,"Beat the odds, beat the feds",0.0,0.0,1.0,0.0,positive,0.5739,0.3889,0.0372,neutral,0.1257,0.0656,0.0046,0.0166,0.0049,0.0467,0.736,[],0,[]
who_gon_stop_me_watch_the_throne,Who Gon Stop Me,Watch the Throne,7,2011,2011-08-08,33,It wouldn't be wise to bet against the kid,-0.3724,0.0,0.758,0.242,neutral,0.0492,0.5276,0.4233,neutral,0.0091,0.0197,0.037,0.0214,0.0291,0.0099,0.8738,[],0,[]
who_gon_stop_me_watch_the_throne,Who Gon Stop Me,Watch the Throne,7,2011,2011-08-08,34,"Start me broke, I bet I get rich",0.2023,0.29,0.484,0.226,neutral,0.2554,0.5065,0.2381,anger,0.0078,0.6578,0.0885,0.055,0.0632,0.0097,0.118,[],0,[]
who_gon_stop_me_watch_the_throne,Who Gon Stop Me,Watch the Throne,7,2011,2011-08-08,35,"Night shift, six to six",0.0,0.0,1.0,0.0,neutral,0.1158,0.8547,0.0295,neutral,0.0051,0.0349,0.2242,0.025,0.0404,0.0524,0.6181,[],0,[]
who_gon_stop_me_watch_the_throne,Who Gon Stop Me,Watch the Throne,7,2011,2011-08-08,36,"Give me one shot, one pot",0.0,0.0,1.0,0.0,neutral,0.2644,0.6937,0.0418,neutral,0.0226,0.0468,0.0053,0.0055,0.0184,0.0061,0.8952,[],0,[]
who_gon_stop_me_watch_the_throne,Who Gon Stop Me,Watch the Throne,7,2011,2011-08-08,37,I'll show up in all white wearin' no socks,-0.296,0.0,0.784,0.216,neutral,0.2751,0.6848,0.0401,neutral,0.0475,0.0302,0.0271,0.0085,0.0195,0.0441,0.8231,[],0,[]
who_gon_stop_me_watch_the_throne,Who Gon Stop Me,Watch the Throne,7,2011,2011-08-08,38,"No ceiling, new coupe",-0.296,0.0,0.577,0.423,neutral,0.1193,0.8211,0.0596,neutral,0.0124,0.0065,0.08,0.0049,0.0038,0.2729,0.6195,[],0,[]
who_gon_stop_me_watch_the_throne,Who Gon Stop Me,Watch the Throne,7,2011,2011-08-08,39,"They know I'm a dope boy, they don't have no proof",0.2235,0.159,0.841,0.0,positive,0.5143,0.3821,0.1036,disgust,0.0045,0.276,0.0395,0.0299,0.3263,0.0101,0.3137,[],0,[]
who_gon_stop_me_watch_the_throne,Who Gon Stop Me,Watch the Throne,7,2011,2011-08-08,40,"I'm three steps removed, I know how to move",0.0,0.0,1.0,0.0,neutral,0.3956,0.5839,0.0205,neutral,0.0306,0.0172,0.0186,0.0435,0.0126,0.1129,0.7646,[],0,[]
who_gon_stop_me_watch_the_throne,Who Gon Stop Me,Watch the Throne,7,2011,2011-08-08,41,It's looking like I don't know how to lose,-0.0516,0.205,0.574,0.221,negative,0.0162,0.1859,0.7979,sadness,0.0038,0.0191,0.4478,0.0403,0.0897,0.1564,0.2429,[],0,[]
who_gon_stop_me_watch_the_throne,Who Gon Stop Me,Watch the Throne,7,2011,2011-08-08,42,"I'm winning again, I'm at the Wynn",0.5267,0.362,0.638,0.0,positive,0.9471,0.0486,0.0043,joy,0.7913,0.0062,0.0617,0.0074,0.0026,0.0751,0.0557,[],0,[]
who_gon_stop_me_watch_the_throne,Who Gon Stop Me,Watch the Throne,7,2011,2011-08-08,43,"I'm at the table, I'm gamblin'",0.0,0.0,1.0,0.0,neutral,0.3461,0.638,0.0159,neutral,0.1383,0.0815,0.0821,0.1009,0.1135,0.0831,0.4007,"[[""gamblin"", ""PERSON""]]",1,"[""gamblin""]"
who_gon_stop_me_watch_the_throne,Who Gon Stop Me,Watch the Throne,7,2011,2011-08-08,44,"Lucky lefty, I expect a seven",0.4215,0.359,0.641,0.0,neutral,0.1709,0.4488,0.3803,neutral,0.3075,0.0059,0.0076,0.0012,0.0021,0.1278,0.5478,[],0,[]
who_gon_stop_me_watch_the_throne,Who Gon Stop Me,Watch the Throne,7,2011,2011-08-08,45,"I went through hell, I'm expectin' heaven",-0.3182,0.256,0.388,0.357,neutral,0.2191,0.4302,0.3506,disgust,0.0083,0.1226,0.0939,0.1973,0.3093,0.0351,0.2336,"[[""expectin"", ""PERSON""]]",1,"[""expectin""]"
who_gon_stop_me_watch_the_throne,Who Gon Stop Me,Watch the Throne,7,2011,2011-08-08,46,"I'm owed, 'cause I'm dough, and I stuck to the G-code",-0.25,0.0,0.833,0.167,negative,0.0444,0.3999,0.5558,neutral,0.0063,0.2058,0.2753,0.0134,0.1247,0.0269,0.3475,[],0,[]
who_gon_stop_me_watch_the_throne,Who Gon Stop Me,Watch the Throne,7,2011,2011-08-08,47,"I'm here, oh yeah, I promise I ain't goin' nowhere",0.5423,0.36,0.64,0.0,positive,0.5977,0.3821,0.0203,neutral,0.0918,0.1591,0.0708,0.1443,0.0959,0.0258,0.4123,[],0,[]
who_gon_stop_me_watch_the_throne,Who Gon Stop Me,Watch the Throne,7,2011,2011-08-08,48,"Okay, here, like a hare, like a rabbit, I like karats",0.8126,0.573,0.427,0.0,positive,0.5568,0.4267,0.0165,neutral,0.0549,0.0285,0.0104,0.0105,0.1309,0.0049,0.7598,[],0,[]
who_gon_stop_me_watch_the_throne,Who Gon Stop Me,Watch the Throne,7,2011,2011-08-08,49,"I'm allergic to havin' bunny ears, like broke, like nope",0.0,0.312,0.375,0.312,negative,0.0147,0.1145,0.8708,sadness,0.003,0.0776,0.7277,0.0174,0.035,0.0303,0.1092,[],0,[]
who_gon_stop_me_watch_the_throne,Who Gon Stop Me,Watch the Throne,7,2011,2011-08-08,50,"Like ha, I ain't no joke",0.4866,0.51,0.49,0.0,neutral,0.1954,0.4095,0.3951,anger,0.2274,0.2736,0.0875,0.0201,0.1673,0.084,0.1402,[],0,[]
who_gon_stop_me_watch_the_throne,Who Gon Stop Me,Watch the Throne,7,2011,2011-08-08,51,"I can't be stopped, like nope, like nope",-0.3724,0.153,0.459,0.388,negative,0.2769,0.3375,0.3856,neutral,0.007,0.2631,0.0325,0.3308,0.0117,0.0131,0.3418,[],0,[]
who_gon_stop_me_watch_the_throne,Who Gon Stop Me,Watch the Throne,7,2011,2011-08-08,52,"Extend the beat, Noah (And pray to the Lord), uh",0.4588,0.333,0.667,0.0,neutral,0.2431,0.7424,0.0145,neutral,0.0088,0.0089,0.0161,0.0331,0.0524,0.0085,0.8722,"[[""Noah"", ""PERSON""]]",1,"[""Noah""]"
who_gon_stop_me_watch_the_throne,Who Gon Stop Me,Watch the Throne,7,2011,2011-08-08,53,This is something like the Holocaust,0.3612,0.333,0.667,0.0,neutral,0.0978,0.8632,0.039,neutral,0.0049,0.1354,0.0162,0.0861,0.1407,0.0927,0.524,[],0,[]
who_gon_stop_me_watch_the_throne,Who Gon Stop Me,Watch the Throne,7,2011,2011-08-08,54,Millions of our people lost,-0.3182,0.0,0.635,0.365,neutral,0.0913,0.7225,0.1862,sadness,0.0093,0.0225,0.7632,0.0121,0.005,0.0765,0.1114,[],0,[]
who_gon_stop_me_watch_the_throne,Who Gon Stop Me,Watch the Throne,7,2011,2011-08-08,55,Bow our heads and pray to the Lord,0.3182,0.247,0.753,0.0,positive,0.5725,0.4113,0.0161,neutral,0.0193,0.0091,0.0411,0.0074,0.0215,0.0057,0.8958,[],0,[]
who_gon_stop_me_watch_the_throne,Who Gon Stop Me,Watch the Throne,7,2011,2011-08-08,56,"'Til I die, I'ma fucking ball",-0.5994,0.0,0.562,0.438,negative,0.0428,0.1422,0.8149,anger,0.0031,0.9162,0.008,0.0278,0.0302,0.0041,0.0105,"[[""Til"", ""PERSON""]]",1,"[""Til""]"
who_gon_stop_me_watch_the_throne,Who Gon Stop Me,Watch the Throne,7,2011,2011-08-08,57,"Now who gon' stop me? Who gon' stop me, huh?",-0.5803,0.0,0.627,0.373,neutral,0.1131,0.7526,0.1343,anger,0.0039,0.8627,0.011,0.0823,0.0187,0.0077,0.0138,[],0,[]
who_gon_stop_me_watch_the_throne,Who Gon Stop Me,Watch the Throne,7,2011,2011-08-08,58,"Who gon' stop me? Who gon' stop me, huh?",-0.5803,0.0,0.595,0.405,neutral,0.1075,0.7431,0.1493,anger,0.0045,0.8141,0.015,0.1183,0.0214,0.0096,0.0171,[],0,[]
who_gon_stop_me_watch_the_throne,Who Gon Stop Me,Watch the Throne,7,2011,2011-08-08,59,"Black cards, black cars, black on black, Black broads",0.0,0.0,1.0,0.0,neutral,0.061,0.7768,0.1622,neutral,0.019,0.0123,0.0326,0.0031,0.0072,0.0418,0.8841,[],0,[]
who_gon_stop_me_watch_the_throne,Who Gon Stop Me,Watch the Throne,7,2011,2011-08-08,60,Whole lotta money in a black bag,0.0,0.0,1.0,0.0,neutral,0.0779,0.5046,0.4175,neutral,0.0108,0.0681,0.0675,0.0079,0.1556,0.037,0.6531,[],0,[]
who_gon_stop_me_watch_the_throne,Who Gon Stop Me,Watch the Throne,7,2011,2011-08-08,61,"Black strap, you know what that's for",0.0,0.0,1.0,0.0,neutral,0.0929,0.7658,0.1413,neutral,0.0089,0.0083,0.0062,0.0019,0.0097,0.026,0.939,[],0,[]
theraflu_cruel_summer_yeezus_build_up,Theraflu/Way Too Cold,Cruel Summer + Yeezus build-up,8,2012,2012-04-04,0,"Uhh, can the headphones go louder?",0.0,0.0,1.0,0.0,neutral,0.075,0.8759,0.049,neutral,0.0047,0.0408,0.1854,0.1029,0.2627,0.1062,0.2974,[],0,[]
theraflu_cruel_summer_yeezus_build_up,Theraflu/Way Too Cold,Cruel Summer + Yeezus build-up,8,2012,2012-04-04,1,Kanye West!,0.0,0.0,1.0,0.0,neutral,0.1545,0.7924,0.0531,neutral,0.034,0.0247,0.1211,0.0177,0.0069,0.1822,0.6134,"[[""Kanye West"", ""PERSON""]]",1,"[""Kanye West""]"
theraflu_cruel_summer_yeezus_build_up,Theraflu/Way Too Cold,Cruel Summer + Yeezus build-up,8,2012,2012-04-04,2,"Yup, Swag King Cole, yup",0.0,0.0,1.0,0.0,positive,0.7646,0.2295,0.0059,neutral,0.0939,0.0227,0.0168,0.009,0.1123,0.0253,0.72,"[[""Swag King Cole"", ""PERSON""]]",1,"[""Swag King Cole""]"
theraflu_cruel_summer_yeezus_build_up,Theraflu/Way Too Cold,Cruel Summer + Yeezus build-up,8,2012,2012-04-04,3,DJ Khaled!,0.0,0.0,1.0,0.0,neutral,0.219,0.7333,0.0477,neutral,0.0654,0.0324,0.0514,0.004,0.0068,0.2192,0.6208,"[[""Khaled"", ""PERSON""]]",1,"[""Khaled""]"
theraflu_cruel_summer_yeezus_build_up,Theraflu/Way Too Cold,Cruel Summer + Yeezus build-up,8,2012,2012-04-04,4,Can't a young nigga get money any more?,0.0,0.0,1.0,0.0,negative,0.014,0.2401,0.7459,anger,0.0019,0.4531,0.1106,0.0119,0.333,0.0207,0.0688,[],0,[]
theraflu_cruel_summer_yeezus_build_up,Theraflu/Way Too Cold,Cruel Summer + Yeezus build-up,8,2012,2012-04-04,5,Tell PETA my mink is dragging on the floor,0.0,0.0,1.0,0.0,negative,0.0155,0.1318,0.8527,sadness,0.003,0.0198,0.4752,0.0515,0.2711,0.0766,0.1029,[],0,[]
theraflu_cruel_summer_yeezus_build_up,Theraflu/Way Too Cold,Cruel Summer + Yeezus build-up,8,2012,2012-04-04,6,Can I have a bad bitch without no flaws,-0.7515,0.124,0.395,0.481,neutral,0.2511,0.4381,0.3109,anger,0.0021,0.7923,0.0401,0.0083,0.1158,0.0034,0.038,[],0,[]
theraflu_cruel_summer_yeezus_build_up,Theraflu/Way Too Cold,Cruel Summer + Yeezus build-up,8,2012,2012-04-04,7,Come to meet me without no drawers?,0.2235,0.239,0.761,0.0,neutral,0.1534,0.8141,0.0325,surprise,0.0081,0.0572,0.0086,0.0604,0.0105,0.6218,0.2335,[],0,[]
theraflu_cruel_summer_yeezus_build_up,Theraflu/Way Too Cold,Cruel Summer + Yeezus build-up,8,2012,2012-04-04,8,"Dinner with Anna Wintour, racing with Anja Rubik",0.0,0.0,1.0,0.0,neutral,0.0976,0.8985,0.0038,joy,0.6641,0.0091,0.0559,0.0075,0.0363,0.0701,0.1571,"[[""Anna Wintour"", ""PERSON""], [""Anja Rubik"", ""PERSON""]]",2,"[""Anna Wintour"", ""Anja Rubik""]"
theraflu_cruel_summer_yeezus_build_up,Theraflu/Way Too Cold,Cruel Summer + Yeezus build-up,8,2012,2012-04-04,9,I told you motherfuckers it was more than the music,0.0,0.0,1.0,0.0,negative,0.032,0.1634,0.8046,anger,0.0046,0.7434,0.0068,0.0032,0.1775,0.0145,0.0501,[],0,[]
theraflu_cruel_summer_yeezus_build_up,Theraflu/Way Too Cold,Cruel Summer + Yeezus build-up,8,2012,2012-04-04,10,"In the projects one day, to Project Runway",0.0,0.0,1.0,0.0,neutral,0.3734,0.6214,0.0052,neutral,0.0424,0.0863,0.0245,0.0908,0.0527,0.2585,0.4448,"[[""Project Runway"", ""ORG""]]",1,[]
theraflu_cruel_summer_yeezus_build_up,Theraflu/Way Too Cold,Cruel Summer + Yeezus build-up,8,2012,2012-04-04,11,"We done heard all that loud-ass talking, we're used to it",0.0,0.0,1.0,0.0,neutral,0.0846,0.5005,0.4149,neutral,0.0104,0.0522,0.016,0.0108,0.2306,0.0671,0.6128,[],0,[]
theraflu_cruel_summer_yeezus_build_up,Theraflu/Way Too Cold,Cruel Summer + Yeezus build-up,8,2012,2012-04-04,12,"I'm from where shorties fucked up, double-cupped up",-0.6597,0.0,0.614,0.386,negative,0.0191,0.2,0.7809,disgust,0.0093,0.3818,0.0255,0.0248,0.4471,0.0259,0.0857,[],0,[]
theraflu_cruel_summer_yeezus_build_up,Theraflu/Way Too Cold,Cruel Summer + Yeezus build-up,8,2012,2012-04-04,13,Might even kill somebody and YouTube it,-0.6908,0.0,0.561,0.439,negative,0.0126,0.1326,0.8548,anger,0.0017,0.7127,0.0115,0.1314,0.1068,0.0032,0.0326,"[[""YouTube"", ""PRODUCT""]]",1,[]
theraflu_cruel_summer_yeezus_build_up,Theraflu/Way Too Cold,Cruel Summer + Yeezus build-up,8,2012,2012-04-04,14,To whoever think their words affect me is too stupid,-0.5267,0.0,0.726,0.274,negative,0.0077,0.0867,0.9056,anger,0.0009,0.8208,0.0143,0.0061,0.147,0.0014,0.0096,[],0,[]
theraflu_cruel_summer_yeezus_build_up,Theraflu/Way Too Cold,Cruel Summer + Yeezus build-up,8,2012,2012-04-04,15,"And if you can do it better than me, then you do it!",0.4926,0.21,0.79,0.0,positive,0.895,0.0891,0.0159,anger,0.1225,0.7079,0.0047,0.0077,0.034,0.0234,0.0998,[],0,[]
theraflu_cruel_summer_yeezus_build_up,Theraflu/Way Too Cold,Cruel Summer + Yeezus build-up,8,2012,2012-04-04,16,"We flyer than a parakeet, floatin' with no parachute",-0.296,0.0,0.784,0.216,neutral,0.311,0.6112,0.0778,neutral,0.0188,0.0424,0.0176,0.1067,0.0918,0.1198,0.603,[],0,[]
theraflu_cruel_summer_yeezus_build_up,Theraflu/Way Too Cold,Cruel Summer + Yeezus build-up,8,2012,2012-04-04,17,"Six thousand dollar pair of shoes, we made it to the Paris news!",0.0,0.0,1.0,0.0,positive,0.8427,0.1509,0.0064,surprise,0.1678,0.0523,0.0085,0.003,0.0055,0.6206,0.1424,"[[""Paris"", ""GPE""]]",1,[]
theraflu_cruel_summer_yeezus_build_up,Theraflu/Way Too Cold,Cruel Summer + Yeezus build-up,8,2012,2012-04-04,18,Don't talk about style cause I embarrass you,-0.296,0.0,0.761,0.239,negative,0.0172,0.2163,0.7665,sadness,0.017,0.0498,0.4852,0.0324,0.1914,0.025,0.1992,[],0,[]
theraflu_cruel_summer_yeezus_build_up,Theraflu/Way Too Cold,Cruel Summer + Yeezus build-up,8,2012,2012-04-04,19,Shut the fuck up when you talk to me 'fore I embarrass you,-0.6908,0.0,0.659,0.341,negative,0.0074,0.0868,0.9058,anger,0.0113,0.5114,0.1327,0.145,0.1266,0.0138,0.0592,[],0,[]
theraflu_cruel_summer_yeezus_build_up,Theraflu/Way Too Cold,Cruel Summer + Yeezus build-up,8,2012,2012-04-04,20,Can't a young nigga get money any more?,0.0,0.0,1.0,0.0,negative,0.014,0.2401,0.7459,anger,0.0019,0.4531,0.1106,0.0119,0.333,0.0207,0.0688,[],0,[]
theraflu_cruel_summer_yeezus_build_up,Theraflu/Way Too Cold,Cruel Summer + Yeezus build-up,8,2012,2012-04-04,21,Tell PETA my mink is dragging on the floor,0.0,0.0,1.0,0.0,negative,0.0155,0.1318,0.8527,sadness,0.003,0.0198,0.4752,0.0515,0.2711,0.0766,0.1029,[],0,[]
theraflu_cruel_summer_yeezus_build_up,Theraflu/Way Too Cold,Cruel Summer + Yeezus build-up,8,2012,2012-04-04,22,Can I have a bad bitch without no flaws,-0.7515,0.124,0.395,0.481,neutral,0.2511,0.4381,0.3109,anger,0.0021,0.7923,0.0401,0.0083,0.1158,0.0034,0.038,[],0,[]
theraflu_cruel_summer_yeezus_build_up,Theraflu/Way Too Cold,Cruel Summer + Yeezus build-up,8,2012,2012-04-04,23,Come to meet me without no drawers?,0.2235,0.239,0.761,0.0,neutral,0.1534,0.8141,0.0325,surprise,0.0081,0.0572,0.0086,0.0604,0.0105,0.6218,0.2335,[],0,[]
theraflu_cruel_summer_yeezus_build_up,Theraflu/Way Too Cold,Cruel Summer + Yeezus build-up,8,2012,2012-04-04,24,And the whole industry want to fuck your old chick,-0.4939,0.102,0.625,0.273,negative,0.015,0.1244,0.8606,anger,0.0047,0.8172,0.0134,0.0074,0.1226,0.0052,0.0294,[],0,[]
theraflu_cruel_summer_yeezus_build_up,Theraflu/Way Too Cold,Cruel Summer + Yeezus build-up,8,2012,2012-04-04,25,Only nigga I got respect for is Wiz,0.4767,0.307,0.693,0.0,positive,0.7246,0.2328,0.0426,neutral,0.0035,0.1213,0.0137,0.0042,0.1506,0.0297,0.6769,[],0,[]
theraflu_cruel_summer_yeezus_build_up,Theraflu/Way Too Cold,Cruel Summer + Yeezus build-up,8,2012,2012-04-04,26,"And I'll admit, I had fell in love with Kim",0.7184,0.429,0.571,0.0,positive,0.7324,0.2527,0.015,joy,0.538,0.0201,0.1104,0.007,0.0204,0.0535,0.2506,"[[""Kim"", ""PERSON""]]",1,"[""Kim""]"
theraflu_cruel_summer_yeezus_build_up,Theraflu/Way Too Cold,Cruel Summer + Yeezus build-up,8,2012,2012-04-04,27,Around the same time she had fell in love with him,0.6369,0.296,0.704,0.0,neutral,0.2558,0.7241,0.0201,joy,0.8125,0.0055,0.0872,0.0236,0.0067,0.024,0.0404,[],0,[]
theraflu_cruel_summer_yeezus_build_up,Theraflu/Way Too Cold,Cruel Summer + Yeezus build-up,8,2012,2012-04-04,28,"Well that's cool, baby girl, do ya thang",0.5267,0.423,0.577,0.0,positive,0.9703,0.0243,0.0055,joy,0.7477,0.0214,0.007,0.0019,0.0394,0.0071,0.1756,"[[""ya thang"", ""PERSON""]]",1,"[""ya thang""]"
theraflu_cruel_summer_yeezus_build_up,Theraflu/Way Too Cold,Cruel Summer + Yeezus build-up,8,2012,2012-04-04,29,Lucky I ain't had Jay drop him from the team,0.5594,0.366,0.634,0.0,neutral,0.2622,0.5476,0.1902,neutral,0.1128,0.0099,0.1846,0.0032,0.012,0.0756,0.602,"[[""Jay"", ""PERSON""]]",1,"[""Jay""]"
theraflu_cruel_summer_yeezus_build_up,Theraflu/Way Too Cold,Cruel Summer + Yeezus build-up,8,2012,2012-04-04,30,"La Familia, Roc Nation",0.0,0.0,1.0,0.0,neutral,0.0869,0.8678,0.0453,neutral,0.0304,0.026,0.0762,0.0112,0.0111,0.0714,0.7736,"[[""La Familia"", ""ORG""], [""Roc Nation"", ""ORG""]]",2,[]
theraflu_cruel_summer_yeezus_build_up,Theraflu/Way Too Cold,Cruel Summer + Yeezus build-up,8,2012,2012-04-04,31,"We in the building, we still keep it basement",0.0,0.0,1.0,0.0,neutral,0.1545,0.8206,0.0249,neutral,0.0064,0.032,0.033,0.011,0.0567,0.1263,0.7347,[],0,[]
theraflu_cruel_summer_yeezus_build_up,Theraflu/Way Too Cold,Cruel Summer + Yeezus build-up,8,2012,2012-04-04,32,"Flyer than a parakeet, floatin' with no parachute",-0.296,0.0,0.761,0.239,neutral,0.3976,0.544,0.0584,neutral,0.0221,0.028,0.027,0.105,0.0566,0.2409,0.5203,"[[""Flyer"", ""PERSON""]]",1,"[""Flyer""]"
theraflu_cruel_summer_yeezus_build_up,Theraflu/Way Too Cold,Cruel Summer + Yeezus build-up,8,2012,2012-04-04,33,"Six thousand dollar pair of shoes, I made it to the Paris news",0.0,0.0,1.0,0.0,positive,0.5777,0.4049,0.0175,surprise,0.119,0.014,0.0153,0.0042,0.0039,0.4595,0.3841,"[[""Paris"", ""GPE""]]",1,[]
theraflu_cruel_summer_yeezus_build_up,Theraflu/Way Too Cold,Cruel Summer + Yeezus build-up,8,2012,2012-04-04,34,Don't talk about style cause I'll embarrass you,-0.296,0.0,0.761,0.239,negative,0.0204,0.2766,0.7031,sadness,0.014,0.0486,0.432,0.0696,0.1764,0.0184,0.241,[],0,[]
theraflu_cruel_summer_yeezus_build_up,Theraflu/Way Too Cold,Cruel Summer + Yeezus build-up,8,2012,2012-04-04,35,Shut the fuck up when you talk to me 'fore I embarrass you,-0.6908,0.0,0.659,0.341,negative,0.0074,0.0868,0.9058,anger,0.0113,0.5114,0.1327,0.145,0.1266,0.0138,0.0592,[],0,[]
theraflu_cruel_summer_yeezus_build_up,Theraflu/Way Too Cold,Cruel Summer + Yeezus build-up,8,2012,2012-04-04,36,"G.O.O.D. Music, we fresh, we fresh",0.5574,0.535,0.465,0.0,positive,0.7736,0.2192,0.0073,neutral,0.2992,0.0123,0.0355,0.0027,0.0083,0.15,0.492,"[[""G.O.O.D. Music"", ""ORG""]]",1,[]
theraflu_cruel_summer_yeezus_build_up,Theraflu/Way Too Cold,Cruel Summer + Yeezus build-up,8,2012,2012-04-04,37,"Anything else, we detest, detest",0.0,0.0,1.0,0.0,negative,0.016,0.147,0.8369,disgust,0.0008,0.0427,0.0055,0.0089,0.9333,0.0005,0.0083,[],0,[]
theraflu_cruel_summer_yeezus_build_up,Theraflu/Way Too Cold,Cruel Summer + Yeezus build-up,8,2012,2012-04-04,38,Bitch-ass niggas got ass and breasts,-0.7096,0.0,0.404,0.596,negative,0.0141,0.1026,0.8833,disgust,0.0054,0.3036,0.0142,0.0048,0.6449,0.0049,0.0223,[],0,[]
theraflu_cruel_summer_yeezus_build_up,Theraflu/Way Too Cold,Cruel Summer + Yeezus build-up,8,2012,2012-04-04,39,"All that said, let me ask this quest'",0.0,0.0,1.0,0.0,neutral,0.1187,0.8263,0.0551,neutral,0.0062,0.0202,0.0084,0.0278,0.0083,0.0186,0.9105,[],0,[]
theraflu_cruel_summer_yeezus_build_up,Theraflu/Way Too Cold,Cruel Summer + Yeezus build-up,8,2012,2012-04-04,40,Can't a young nigga get money any more?,0.0,0.0,1.0,0.0,negative,0.014,0.2401,0.7459,anger,0.0019,0.4531,0.1106,0.0119,0.333,0.0207,0.0688,[],0,[]
theraflu_cruel_summer_yeezus_build_up,Theraflu/Way Too Cold,Cruel Summer + Yeezus build-up,8,2012,2012-04-04,41,Tell PETA my mink is dragging on the floor,0.0,0.0,1.0,0.0,negative,0.0155,0.1318,0.8527,sadness,0.003,0.0198,0.4752,0.0515,0.2711,0.0766,0.1029,[],0,[]
theraflu_cruel_summer_yeezus_build_up,Theraflu/Way Too Cold,Cruel Summer + Yeezus build-up,8,2012,2012-04-04,42,Can I have a bad bitch without no flaws,-0.7515,0.124,0.395,0.481,neutral,0.2511,0.4381,0.3109,anger,0.0021,0.7923,0.0401,0.0083,0.1158,0.0034,0.038,[],0,[]
theraflu_cruel_summer_yeezus_build_up,Theraflu/Way Too Cold,Cruel Summer + Yeezus build-up,8,2012,2012-04-04,43,Come to meet me without,0.0,0.0,1.0,0.0,neutral,0.1591,0.7807,0.0602,fear,0.0383,0.0816,0.1699,0.3492,0.008,0.0245,0.3285,[],0,[]
theraflu_cruel_summer_yeezus_build_up,Theraflu/Way Too Cold,Cruel Summer + Yeezus build-up,8,2012,2012-04-04,44,"Don't talk to me 'bout style, nigga, I'll mothafuckin' embarrass you",-0.296,0.0,0.82,0.18,negative,0.0117,0.098,0.8903,anger,0.0212,0.4496,0.1345,0.0813,0.2073,0.0143,0.0917,[],0,[]
theraflu_cruel_summer_yeezus_build_up,Theraflu/Way Too Cold,Cruel Summer + Yeezus build-up,8,2012,2012-04-04,45,"Talking 'bout clothes, I'll mothafuckin' embarrass you",-0.296,0.0,0.732,0.268,negative,0.0258,0.1595,0.8147,disgust,0.0134,0.3109,0.0783,0.0285,0.4809,0.0085,0.0795,[],0,[]
theraflu_cruel_summer_yeezus_build_up,Theraflu/Way Too Cold,Cruel Summer + Yeezus build-up,8,2012,2012-04-04,46,"Hollering 'bout some hoes, I'll mothafuckin' embarrass you",-0.296,0.0,0.761,0.239,negative,0.0273,0.1613,0.8114,neutral,0.0691,0.1334,0.1833,0.0383,0.2739,0.0211,0.2809,[],0,[]
theraflu_cruel_summer_yeezus_build_up,Theraflu/Way Too Cold,Cruel Summer + Yeezus build-up,8,2012,2012-04-04,47,"Way too cold, I promise you'll need some Theraflu",0.3182,0.223,0.777,0.0,negative,0.0209,0.1262,0.8529,neutral,0.0149,0.0214,0.0756,0.0057,0.0207,0.0485,0.8133,"[[""Theraflu"", ""ORG""]]",1,[]
theraflu_cruel_summer_yeezus_build_up,Theraflu/Way Too Cold,Cruel Summer + Yeezus build-up,8,2012,2012-04-04,48,"(Uh, uh, uh, uh, uh) Get the Theraflu",0.0,0.0,1.0,0.0,neutral,0.1846,0.7201,0.0952,neutral,0.007,0.024,0.0393,0.1258,0.0767,0.0176,0.7096,"[[""Theraflu"", ""ORG""]]",1,[]
theraflu_cruel_summer_yeezus_build_up,Theraflu/Way Too Cold,Cruel Summer + Yeezus build-up,8,2012,2012-04-04,49,"(Uh, uh-uh, uh-uh, uh) Get the Theraflu",0.0,0.0,1.0,0.0,neutral,0.1787,0.7263,0.0949,neutral,0.009,0.0296,0.0444,0.3848,0.085,0.0148,0.4324,"[[""Theraflu"", ""ORG""]]",1,[]
theraflu_cruel_summer_yeezus_build_up,Theraflu/Way Too Cold,Cruel Summer + Yeezus build-up,8,2012,2012-04-04,50,"(Uh, uh-uh, uh-uh, uh, uh-uh, uh-uh)",0.0,0.0,1.0,0.0,neutral,0.1329,0.7756,0.0915,fear,0.0108,0.027,0.0448,0.5418,0.1383,0.0162,0.2211,[],0,[]
